130,	0.257532
131,	0.252231
132,	0.219666
133,	0.232718
134,	0.18692
135,	0.249624
136,	0.185764
137,	0.230448
138,	0.203055
139,	0.242582
140,	0.233112
141,	0.250061
142,	0.231912
143,	0.244476
144,	0.243911
145,	0.234416
146,	0.185619
147,	0.228877
148,	0.219519
149,	0.244951
150,	0.222795
151,	0.21781
152,	0.251459
153,	0.246556
154,	0.241732
155,	0.236592
156,	0.214874
157,	0.227096
158,	0.247526
159,	0.221809
160,	0.200125
161,	0.208091
162,	0.224255
163,	0.227834
164,	0.223098
165,	0.210161
166,	0.242586
167,	0.188799
168,	0.204569
169,	0.220531
170,	0.187514
171,	0.199243
172,	0.20283
173,	0.230724
174,	0.161831
175,	0.193372
176,	0.208992
177,	0.172878
178,	0.220375
179,	0.195841
180,	0.203543
181,	0.195112
182,	0.174956
183,	0.194356
184,	0.229129
185,	0.201527
186,	0.212198
187,	0.157699
188,	0.196061
189,	0.218883
190,	0.233639
191,	0.171993
192,	0.186785
193,	0.193972
194,	0.193608
195,	0.200769
196,	0.226746
197,	0.226149
198,	0.217946
199,	0.176674
200,	0.202309
201,	0.179301
202,	0.219494
203,	0.226252
204,	0.236679
205,	0.188657
206,	0.181019
207,	0.195078
208,	0.209189
209,	0.215945
210,	0.182808
211,	0.154064
212,	0.17167
213,	0.175025
214,	0.199624
215,	0.202909
216,	0.177612
217,	0.219814
218,	0.180243
219,	0.166216
220,	0.176336
221,	0.200315
222,	0.18957
223,	0.164929
224,	0.199235
225,	0.167771
226,	0.157358
227,	0.181166
228,	0.180615
229,	0.187292
230,	0.210872
231,	0.193321
232,	0.179311
233,	0.168904
234,	0.21233
235,	0.16492
236,	0.201512
237,	0.181088
238,	0.190609
239,	0.187072
240,	0.193287
241,	0.173117
242,	0.205674
243,	0.182591
244,	0.175497
245,	0.19148
246,	0.22048
247,	0.184192
248,	0.196893
249,	0.173874
250,	0.141711
251,	0.186196
252,	0.185744
253,	0.179138
254,	0.153693
255,	0.181817
256,	0.174964
257,	0.168672
258,	0.162115
259,	0.195944
260,	0.167745
261,	0.195287
262,	0.198139
263,	0.203664
264,	0.160487
265,	0.193949
266,	0.16924
267,	0.16867
268,	0.156479
269,	0.192535
270,	0.183126
271,	0.212772
272,	0.188282
273,	0.152172
274,	0.166695
275,	0.157749
276,	0.175433
277,	0.16045
278,	0.160147
279,	0.18912
280,	0.177212
281,	0.165267
282,	0.170828
283,	0.164674
284,	0.19644
285,	0.167109
286,	0.166718
287,	0.149626
288,	0.157951
289,	0.169017
290,	0.160316
291,	0.168695
292,	0.151557
293,	0.193579
294,	0.131506
295,	0.153656
296,	0.184296
297,	0.161573
298,	0.172627
299,	0.1723
300,	0.177207
301,	0.155114
302,	0.149384
303,	0.159968
304,	0.184439
305,	0.167771
306,	0.162243
307,	0.177911
308,	0.145782
309,	0.161534
310,	0.190594
311,	0.168927
312,	0.155536
313,	0.168579
314,	0.149962
315,	0.139175
316,	0.123526
317,	0.173174
318,	0.162672
319,	0.170078
320,	0.190465
321,	0.156702
322,	0.176914
323,	0.176579
324,	0.160857
325,	0.160857
326,	0.170584
327,	0.177943
328,	0.167777
329,	0.134881
330,	0.182321
331,	0.181931
332,	0.154328
333,	0.166339
334,	0.14913
335,	0.143846
336,	0.151397
337,	0.148564
338,	0.155975
339,	0.163011
340,	0.160337
341,	0.160376
342,	0.164666
343,	0.161984
344,	0.154758
345,	0.17356
346,	0.154307
347,	0.168343
348,	0.168339
349,	0.148937
350,	0.165328
351,	0.148661
352,	0.181218
353,	0.150679
354,	0.159882
355,	0.12947
356,	0.136481
357,	0.159334
358,	0.164065
359,	0.158907
360,	0.13128
361,	0.142896
362,	0.165518
363,	0.158246
364,	0.131187
365,	0.146717
366,	0.139871
367,	0.160101
368,	0.148684
369,	0.137465
370,	0.175363
371,	0.163897
372,	0.148189
373,	0.150038
374,	0.165348
375,	0.145523
376,	0.140962
377,	0.156231
378,	0.164545
379,	0.153602
380,	0.149032
381,	0.159809
382,	0.138195
383,	0.136064
384,	0.152902
385,	0.120993
386,	0.159094
387,	0.141933
388,	0.164947
389,	0.164978
390,	0.164473
391,	0.149813
392,	0.151641
393,	0.151452
394,	0.132759
395,	0.126785
396,	0.143115
397,	0.153223
398,	0.156981
399,	0.157166
400,	0.162651
401,	0.148213
402,	0.134083
403,	0.144141
404,	0.14979
405,	0.163933
406,	0.129785
407,	0.15742
408,	0.163187
409,	0.139504
410,	0.141184
411,	0.141187
412,	0.16081
413,	0.156512
414,	0.158158
415,	0.148345
416,	0.136735
417,	0.144425
418,	0.165275
419,	0.132677
420,	0.153586
421,	0.143905
422,	0.151481
423,	0.132542
424,	0.134275
425,	0.13422
426,	0.134229
427,	0.14139
428,	0.161754
429,	0.148649
430,	0.142946
431,	0.137513
432,	0.133606
433,	0.155526
434,	0.133632
435,	0.13347
436,	0.146146
437,	0.133288
438,	0.137133
439,	0.144249
440,	0.149271
441,	0.140287
442,	0.142097
443,	0.143761
444,	0.145461
445,	0.129439
446,	0.13815
447,	0.148512
448,	0.129366
449,	0.148475
450,	0.14643
451,	0.13779
452,	0.144622
453,	0.132378
454,	0.140929
455,	0.156268
456,	0.139031
457,	0.144149
458,	0.133834
459,	0.132103
460,	0.140535
461,	0.148648
462,	0.152156
463,	0.145098
464,	0.145043
465,	0.141569
466,	0.143229
467,	0.156327
468,	0.139758
469,	0.151038
470,	0.144431
471,	0.141019
472,	0.140898
473,	0.150352
474,	0.137517
475,	0.14862
476,	0.146865
477,	0.130912
478,	0.132545
479,	0.149958
480,	0.14655
481,	0.132316
482,	0.146475
483,	0.138429
484,	0.146241
485,	0.13845
486,	0.146069
487,	0.142678
488,	0.127439
489,	0.144133
490,	0.134906
491,	0.150045
492,	0.14522
493,	0.136121
494,	0.138971
495,	0.135947
496,	0.140334
497,	0.129967
498,	0.135803
499,	0.137167
500,	0.141841
501,	0.125128
502,	0.142958
503,	0.122405
504,	0.142867
505,	0.14567
506,	0.147119
507,	0.136595
508,	0.13238
509,	0.126563
510,	0.124939
511,	0.133578
512,	0.150817
513,	0.130402
514,	0.131977
515,	0.137878
516,	0.133496
517,	0.144686
518,	0.148839
519,	0.137472
520,	0.141479
521,	0.135891
522,	0.139902
523,	0.138638
524,	0.136909
525,	0.123028
526,	0.124571
527,	0.128499
528,	0.13546
529,	0.14376
530,	0.139603
531,	0.12856
532,	0.129897
533,	0.139295
534,	0.138001
535,	0.128533
536,	0.140614
537,	0.141628
538,	0.12968
539,	0.135155
540,	0.141489
541,	0.128381
542,	0.138655
543,	0.119159
544,	0.124355
545,	0.133384
546,	0.13326
547,	0.135826
548,	0.138588
549,	0.124046
550,	0.139882
551,	0.143507
552,	0.132965
553,	0.148364
554,	0.138103
555,	0.13666
556,	0.140368
557,	0.12148
558,	0.147834
559,	0.145393
560,	0.142614
561,	0.138619
562,	0.127704
563,	0.140066
564,	0.134816
565,	0.13235
566,	0.139748
567,	0.132324
568,	0.127584
569,	0.135864
570,	0.137052
571,	0.127366
572,	0.13216
573,	0.125114
574,	0.135742
575,	0.129554
576,	0.144997
577,	0.134317
578,	0.124987
579,	0.140203
580,	0.137788
581,	0.143419
582,	0.135135
583,	0.136326
584,	0.138579
585,	0.131575
586,	0.128131
587,	0.122527
588,	0.141739
589,	0.137256
590,	0.129285
591,	0.139275
592,	0.122321
593,	0.136947
594,	0.143664
595,	0.144457
596,	0.137801
597,	0.132534
598,	0.130011
599,	0.13559
600,	0.125714
601,	0.135382
602,	0.123352
603,	0.117004
604,	0.133367
605,	0.1322
606,	0.135377
607,	0.127797
608,	0.13303
609,	0.129814
610,	0.136275
611,	0.141381
612,	0.132772
613,	0.128702
614,	0.123312
615,	0.130682
616,	0.129789
617,	0.127549
618,	0.132873
619,	0.127496
620,	0.137725
621,	0.128428
622,	0.139707
623,	0.128383
624,	0.129433
625,	0.135678
626,	0.134365
627,	0.138648
628,	0.123369
629,	0.131331
630,	0.130436
631,	0.119346
632,	0.140446
633,	0.133182
634,	0.130255
635,	0.137113
636,	0.139099
637,	0.130265
638,	0.135865
639,	0.138045
640,	0.142621
641,	0.130816
642,	0.132852
643,	0.129936
644,	0.136526
645,	0.123212
646,	0.132471
647,	0.12988
648,	0.131661
649,	0.129685
650,	0.123993
651,	0.132628
652,	0.134312
653,	0.131489
654,	0.123982
655,	0.137008
656,	0.130544
657,	0.134258
658,	0.139643
659,	0.129568
660,	0.131314
661,	0.126837
662,	0.125919
663,	0.134691
664,	0.124959
665,	0.131117
666,	0.127469
667,	0.124926
668,	0.12407
669,	0.139158
670,	0.132603
671,	0.133575
672,	0.13379
673,	0.131852
674,	0.126617
675,	0.131986
676,	0.127363
677,	0.136057
678,	0.131547
679,	0.136748
680,	0.135029
681,	0.129957
682,	0.127431
683,	0.138972
684,	0.131593
685,	0.128912
686,	0.134011
687,	0.129874
688,	0.125621
689,	0.134632
690,	0.130475
691,	0.127174
692,	0.134487
693,	0.124709
694,	0.132852
695,	0.134704
696,	0.132101
697,	0.135372
698,	0.131345
699,	0.127943
700,	0.129518
701,	0.13175
702,	0.126236
703,	0.133331
704,	0.12941
705,	0.132569
706,	0.129463
707,	0.128459
708,	0.124662
709,	0.136207
710,	0.130702
711,	0.127537
712,	0.134552
713,	0.121598
714,	0.132417
715,	0.128292
716,	0.134384
717,	0.132786
718,	0.129822
719,	0.123937
720,	0.13151
721,	0.129812
722,	0.131024
723,	0.129973
724,	0.135513
725,	0.124659
726,	0.135504
727,	0.13112
728,	0.133949
729,	0.130203
730,	0.1297
731,	0.127559
732,	0.132376
733,	0.127273
734,	0.13514
735,	0.128028
736,	0.128594
737,	0.129523
738,	0.132043
739,	0.130665
740,	0.125244
741,	0.129469
742,	0.138797
743,	0.130524
744,	0.130432
745,	0.137288
746,	0.135242
747,	0.129471
748,	0.123291
749,	0.132603
750,	0.13138
751,	0.127082
752,	0.129681
753,	0.128983
754,	0.128382
755,	0.124595
756,	0.132959
757,	0.133417
758,	0.128426
759,	0.130692
760,	0.127805
761,	0.1296
762,	0.125801
763,	0.134856
764,	0.126329
765,	0.127659
766,	0.129493
767,	0.124574
768,	0.129613
769,	0.130058
770,	0.128181
771,	0.11974
772,	0.129384
773,	0.125875
774,	0.126224
775,	0.134351
776,	0.127553
777,	0.128107
778,	0.125069
779,	0.123233
780,	0.131209
781,	0.125876
782,	0.130571
783,	0.128108
784,	0.129203
785,	0.130373
786,	0.130953
787,	0.128561
788,	0.133255
789,	0.127402
790,	0.126795
791,	0.126355
792,	0.12846
793,	0.133683
794,	0.123436
795,	0.134248
796,	0.125842
797,	0.131196
798,	0.131282
799,	0.128624
800,	0.129031
801,	0.12514
802,	0.127272
803,	0.128375
804,	0.125002
805,	0.126891
806,	0.128837
807,	0.124182
808,	0.128394
809,	0.125058
810,	0.125633
811,	0.132911
812,	0.131048
813,	0.13087
814,	0.126725
815,	0.121895
816,	0.13149
817,	0.126281
818,	0.123946
819,	0.123976
820,	0.126667
821,	0.128668
822,	0.128369
823,	0.127038
824,	0.129881
825,	0.13002
826,	0.129235
827,	0.129677
828,	0.128342
829,	0.126035
830,	0.130483
831,	0.125722
832,	0.126647
833,	0.128159
834,	0.129564
835,	0.133972
836,	0.127639
837,	0.126648
838,	0.125043
839,	0.129613
840,	0.130067
841,	0.127543
842,	0.128595
843,	0.125037
844,	0.126164
845,	0.130316
846,	0.128927
847,	0.130309
848,	0.125565
849,	0.128899
850,	0.129214
851,	0.129376
852,	0.132292
853,	0.128008
854,	0.124956
855,	0.131659
856,	0.129448
857,	0.124669
858,	0.126489
859,	0.126435
860,	0.132932
861,	0.129059
862,	0.129209
863,	0.127866
864,	0.12118
865,	0.126453
866,	0.133148
867,	0.125167
868,	0.126478
869,	0.127809
870,	0.130761
871,	0.128516
872,	0.12867
873,	0.130391
874,	0.127267
875,	0.131465
876,	0.124773
877,	0.128361
878,	0.128923
879,	0.126556
880,	0.127293
881,	0.127699
882,	0.124343
883,	0.127789
884,	0.126315
885,	0.124026
886,	0.127619
887,	0.125995
888,	0.130323
889,	0.128813
890,	0.122371
891,	0.128329
892,	0.126861
893,	0.128851
894,	0.124523
895,	0.127069
896,	0.128142
897,	0.127589
898,	0.130413
899,	0.127857
900,	0.129765
901,	0.127877
902,	0.130134
903,	0.124745
904,	0.129019
905,	0.12819
906,	0.126393
907,	0.125515
908,	0.127636
909,	0.127008
910,	0.126309
911,	0.125197
912,	0.127583
913,	0.129729
914,	0.128472
915,	0.130134
916,	0.129263
917,	0.12577
918,	0.12632
919,	0.126881
920,	0.127903
921,	0.129957
922,	0.125487
923,	0.127122
924,	0.130852
925,	0.125084
926,	0.126164
927,	0.124046
928,	0.128802
929,	0.130627
930,	0.124491
931,	0.128858
932,	0.125417
933,	0.126526
934,	0.126375
935,	0.127958
936,	0.129435
937,	0.129056
938,	0.129621
939,	0.126369
940,	0.127339
941,	0.132025
942,	0.128483
943,	0.127126
944,	0.124556
945,	0.126594
946,	0.123996
947,	0.12976
948,	0.126455
949,	0.126488
950,	0.125613
951,	0.126503
952,	0.126154
953,	0.127563
954,	0.12818
955,	0.125849
956,	0.126968
957,	0.126911
958,	0.126107
959,	0.125073
960,	0.126801
961,	0.126393
962,	0.126203
963,	0.126318
964,	0.128232
965,	0.129026
966,	0.123676
967,	0.124972
968,	0.127451
969,	0.124343
970,	0.124005
971,	0.128754
972,	0.127745
973,	0.124946
974,	0.126805
975,	0.125518
976,	0.125906
977,	0.128671
978,	0.126082
979,	0.127298
980,	0.129428
981,	0.126429
982,	0.126728
983,	0.127448
984,	0.124088
985,	0.125051
986,	0.126086
987,	0.128478
988,	0.128674
989,	0.129018
990,	0.127487
991,	0.127072
992,	0.128299
993,	0.127545
994,	0.127756
995,	0.129727
996,	0.128046
997,	0.127517
998,	0.124644
999,	0.125044
1000,	0.127752
1001,	0.12783
1002,	0.126141
1003,	0.12744
1004,	0.127524
1005,	0.125661
1006,	0.125978
1007,	0.128114
1008,	0.128595
1009,	0.128394
1010,	0.12714
1011,	0.125953
1012,	0.126557
1013,	0.128144
1014,	0.128304
1015,	0.127214
1016,	0.126257
1017,	0.129895
1018,	0.124608
1019,	0.127476
1020,	0.125749
1021,	0.127141
1022,	0.127368
1023,	0.128909
1024,	0.127964
1025,	0.126823
1026,	0.126066
1027,	0.124155
1028,	0.125063
1029,	0.126804
1030,	0.126859
1031,	0.125649
1032,	0.126464
1033,	0.126352
1034,	0.124259
1035,	0.127694
1036,	0.12648
1037,	0.126706
1038,	0.127907
1039,	0.12609
1040,	0.125114
1041,	0.127183
1042,	0.128245
1043,	0.125523
1044,	0.126021
1045,	0.126362
1046,	0.125466
1047,	0.127561
1048,	0.128242
1049,	0.126802
1050,	0.127459
1051,	0.127126
1052,	0.126589
1053,	0.126138
1054,	0.127485
1055,	0.124588
1056,	0.125771
1057,	0.126148
1058,	0.125052
1059,	0.128216
1060,	0.125734
1061,	0.126892
1062,	0.125674
1063,	0.126837
1064,	0.127309
1065,	0.127047
1066,	0.128307
1067,	0.126967
1068,	0.12612
1069,	0.126996
1070,	0.126176
1071,	0.126171
1072,	0.128004
1073,	0.126158
1074,	0.126355
1075,	0.127484
1076,	0.125812
1077,	0.128627
1078,	0.126773
1079,	0.127119
1080,	0.126449
1081,	0.126235
1082,	0.127385
1083,	0.128443
1084,	0.127203
1085,	0.127728
1086,	0.126898
1087,	0.126081
1088,	0.125289
1089,	0.126938
1090,	0.128805
1091,	0.125695
1092,	0.126336
1093,	0.127356
1094,	0.126028
1095,	0.125157
1096,	0.127665
1097,	0.125373
1098,	0.126719
1099,	0.127072
1100,	0.127047
1101,	0.128332
1102,	0.127526
1103,	0.128074
1104,	0.126995
1105,	0.126993
1106,	0.126764
1107,	0.126347
1108,	0.124982
1109,	0.126815
1110,	0.126465
1111,	0.128484
1112,	0.127814
1113,	0.126209
1114,	0.126542
1115,	0.126627
1116,	0.125744
1117,	0.127076
1118,	0.126936
1119,	0.126144
1120,	0.125212
1121,	0.125708
1122,	0.127174
1123,	0.124836
1124,	0.125297
1125,	0.125379
1126,	0.125609
1127,	0.127095
1128,	0.126406
1129,	0.125485
1130,	0.127855
1131,	0.126948
1132,	0.126859
1133,	0.126554
1134,	0.128418
1135,	0.127374
1136,	0.126379
1137,	0.127758
1138,	0.127196
1139,	0.125625
1140,	0.126837
1141,	0.125835
1142,	0.127063
1143,	0.127133
1144,	0.128572
1145,	0.126061
1146,	0.125576
1147,	0.126196
1148,	0.127008
1149,	0.126919
1150,	0.125745
1151,	0.125888
1152,	0.127228
1153,	0.127367
1154,	0.127847
1155,	0.125907
1156,	0.125904
1157,	0.124734
1158,	0.126318
1159,	0.12664
1160,	0.127958
1161,	0.127731
1162,	0.12658
1163,	0.12628
1164,	0.127966
1165,	0.127238
1166,	0.126632
1167,	0.126897
1168,	0.127335
1169,	0.126879
1170,	0.126657
1171,	0.127219
1172,	0.12737
1173,	0.126712
1174,	0.126688
1175,	0.126005
1176,	0.125981
1177,	0.126469
1178,	0.127425
1179,	0.127453
1180,	0.126432
1181,	0.126549
1182,	0.126472
1183,	0.126663
1184,	0.126577
1185,	0.126985
1186,	0.126359
1187,	0.127582
1188,	0.126418
1189,	0.125547
1190,	0.127274
1191,	0.126534
1192,	0.125762
1193,	0.127143
1194,	0.126631
1195,	0.126406
1196,	0.126092
1197,	0.127292
1198,	0.126339
1199,	0.126316
1200,	0.12665
1201,	0.126886
1202,	0.12701
1203,	0.126951
1204,	0.12779
1205,	0.126138
1206,	0.126961
1207,	0.127249
1208,	0.127072
1209,	0.127485
1210,	0.125736
1211,	0.126759
1212,	0.126108
1213,	0.127135
1214,	0.125862
1215,	0.126734
1216,	0.127181
1217,	0.126203
1218,	0.125839
1219,	0.126683
1220,	0.126679
1221,	0.126375
1222,	0.127008
1223,	0.126176
1224,	0.126436
1225,	0.127136
1226,	0.126663
1227,	0.126525
1228,	0.125793
1229,	0.127096
1230,	0.126029
1231,	0.127233
1232,	0.126617
1233,	0.126974
1234,	0.126532
1235,	0.126466
1236,	0.1266
1237,	0.127085
1238,	0.126075
1239,	0.126778
1240,	0.127161
1241,	0.126584
1242,	0.126243
1243,	0.126379
1244,	0.126327
1245,	0.127697
1246,	0.126184
1247,	0.126562
1248,	0.126936
1249,	0.126162
1250,	0.126275
1251,	0.126452
1252,	0.126652
1253,	0.127102
1254,	0.12754
1255,	0.1265
1256,	0.126747
1257,	0.12672
1258,	0.126188
1259,	0.126365
1260,	0.12664
1261,	0.126925
1262,	0.126274
1263,	0.126738
1264,	0.126183
1265,	0.126567
1266,	0.12631
1267,	0.126101
1268,	0.126226
1269,	0.126844
1270,	0.126033
1271,	0.125721
1272,	0.126765
1273,	0.126175
1274,	0.126417
1275,	0.126647
1276,	0.126259
1277,	0.126346
1278,	0.126551
1279,	0.126319
1280,	0.126636
1281,	0.126354
1282,	0.126491
1283,	0.126817
1284,	0.126242
1285,	0.12618
1286,	0.126651
1287,	0.126473
1288,	0.126489
1289,	0.126128
1290,	0.126557
1291,	0.126625
1292,	0.126532
1293,	0.126676
1294,	0.126664
1295,	0.126347
1296,	0.126778
1297,	0.126799
1298,	0.126694
1299,	0.126578
1300,	0.126435
1301,	0.126981
1302,	0.126283
1303,	0.126115
1304,	0.12672
1305,	0.126593
1306,	0.126412
1307,	0.126455
1308,	0.126597
1309,	0.127028
1310,	0.126428
1311,	0.126365
1312,	0.126206
1313,	0.126263
1314,	0.12647
1315,	0.12688
1316,	0.126633
1317,	0.126442
1318,	0.126593
1319,	0.126828
1320,	0.12654
1321,	0.126419
1322,	0.126178
1323,	0.126342
1324,	0.126556
1325,	0.126172
1326,	0.126359
1327,	0.126094
1328,	0.126311
1329,	0.126572
1330,	0.126281
1331,	0.126457
1332,	0.126297
1333,	0.1262
1334,	0.126537
1335,	0.126308
1336,	0.1264
1337,	0.126655
1338,	0.126481
1339,	0.126577
1340,	0.126454
1341,	0.126346
1342,	0.125817
1343,	0.126011
1344,	0.126275
1345,	0.126521
1346,	0.126609
1347,	0.12641
1348,	0.1263
1349,	0.126271
1350,	0.126323
1351,	0.126543
1352,	0.12627
1353,	0.126498
1354,	0.126511
1355,	0.126705
1356,	0.126054
1357,	0.126475
1358,	0.126255
1359,	0.126556
1360,	0.126458
1361,	0.126366
1362,	0.126472
1363,	0.126158
1364,	0.126447
1365,	0.126424
1366,	0.126793
1367,	0.126388
1368,	0.126277
1369,	0.12632
1370,	0.126658
1371,	0.126385
1372,	0.126462
1373,	0.126374
1374,	0.126343
1375,	0.126398
1376,	0.126553
1377,	0.12642
1378,	0.126491
1379,	0.126246
1380,	0.126484
1381,	0.126232
1382,	0.126394
1383,	0.126302
1384,	0.12651
1385,	0.12617
1386,	0.126413
1387,	0.126302
1388,	0.126199
1389,	0.126523
1390,	0.126401
1391,	0.126162
1392,	0.12657
1393,	0.126285
1394,	0.126379
1395,	0.12627
1396,	0.12617
1397,	0.126322
1398,	0.126502
1399,	0.126114
1400,	0.126552
1401,	0.126482
1402,	0.126432
1403,	0.126423
1404,	0.126511
1405,	0.126526
1406,	0.126484
1407,	0.12638
1408,	0.126246
1409,	0.126374
1410,	0.126343
1411,	0.126501
1412,	0.126614
1413,	0.126289
1414,	0.12637
1415,	0.126364
1416,	0.126531
1417,	0.126496
1418,	0.126335
1419,	0.126337
1420,	0.126506
1421,	0.126282
1422,	0.126348
1423,	0.126192
1424,	0.126572
1425,	0.126496
1426,	0.126446
1427,	0.126515
1428,	0.12666
1429,	0.126467
1430,	0.126363
1431,	0.126586
1432,	0.126342
1433,	0.126655
1434,	0.12645
1435,	0.126412
1436,	0.126439
1437,	0.126501
1438,	0.126322
1439,	0.126482
1440,	0.126288
1441,	0.126316
1442,	0.126461
1443,	0.126259
1444,	0.126396
1445,	0.126456
1446,	0.126398
1447,	0.126285
1448,	0.126612
1449,	0.126607
1450,	0.126301
1451,	0.126674
1452,	0.126343
1453,	0.126362
1454,	0.126475
1455,	0.126063
1456,	0.126625
1457,	0.126419
1458,	0.12636
1459,	0.12617
1460,	0.126432
1461,	0.126392
1462,	0.126386
1463,	0.12627
1464,	0.126233
1465,	0.126252
1466,	0.126503
1467,	0.126398
1468,	0.126218
1469,	0.126444
1470,	0.126455
1471,	0.126569
1472,	0.126442
1473,	0.126423
1474,	0.126285
1475,	0.126285
1476,	0.126501
1477,	0.12634
1478,	0.12632
1479,	0.126463
1480,	0.126437
1481,	0.1264
1482,	0.126581
1483,	0.12633
1484,	0.126358
1485,	0.126543
1486,	0.126367
1487,	0.126537
1488,	0.126418
1489,	0.126451
1490,	0.12625
1491,	0.126341
1492,	0.126358
1493,	0.12637
1494,	0.126378
1495,	0.126311
1496,	0.126333
1497,	0.126365
1498,	0.126381
1499,	0.126735
1500,	0.126359
1501,	0.126496
1502,	0.126336
1503,	0.126511
1504,	0.126412
1505,	0.126467
1506,	0.126546
1507,	0.126346
1508,	0.12645
1509,	0.126213
1510,	0.126411
1511,	0.126334
1512,	0.126299
1513,	0.126287
1514,	0.126496
1515,	0.126427
1516,	0.126282
1517,	0.126471
1518,	0.126457
1519,	0.126289
1520,	0.12639
1521,	0.126324
1522,	0.126323
1523,	0.126515
1524,	0.126434
1525,	0.126227
1526,	0.12627
1527,	0.126502
1528,	0.126516
1529,	0.126385
1530,	0.126655
1531,	0.126312
1532,	0.12615
1533,	0.126434
1534,	0.126105
1535,	0.126366
1536,	0.126393
1537,	0.126333
1538,	0.126301
1539,	0.126405
1540,	0.126499
1541,	0.126274
1542,	0.126474
1543,	0.126467
1544,	0.126594
1545,	0.126558
1546,	0.12651
1547,	0.126426
1548,	0.126197
1549,	0.126555
1550,	0.126554
1551,	0.126598
1552,	0.126531
1553,	0.126412
1554,	0.126346
1555,	0.126326
1556,	0.126295
1557,	0.126328
1558,	0.126333
1559,	0.126357
1560,	0.126429
1561,	0.126531
1562,	0.126485
1563,	0.126181
1564,	0.126337
1565,	0.126553
1566,	0.12624
1567,	0.126418
1568,	0.126541
1569,	0.126348
1570,	0.126387
1571,	0.126246
1572,	0.126345
1573,	0.126317
1574,	0.126466
1575,	0.12639
1576,	0.126403
1577,	0.126378
1578,	0.126469
1579,	0.126413
1580,	0.126489
1581,	0.126454
1582,	0.126348
1583,	0.126242
1584,	0.126585
1585,	0.126495
1586,	0.126275
1587,	0.126284
1588,	0.126315
1589,	0.126609
1590,	0.126236
1591,	0.126264
1592,	0.126406
1593,	0.126445
1594,	0.126398
1595,	0.126249
1596,	0.126337
1597,	0.126218
1598,	0.126506
1599,	0.126271
1600,	0.126607
1601,	0.126508
1602,	0.126401
1603,	0.126414
1604,	0.126319
1605,	0.126437
1606,	0.126455
1607,	0.126249
1608,	0.126292
1609,	0.12624
1610,	0.126275
1611,	0.126287
1612,	0.126363
1613,	0.126507
1614,	0.126255
1615,	0.126591
1616,	0.126415
1617,	0.126349
1618,	0.126187
1619,	0.126292
1620,	0.126234
1621,	0.126354
1622,	0.126173
1623,	0.126111
1624,	0.126379
1625,	0.126331
1626,	0.12622
1627,	0.126408
1628,	0.126258
1629,	0.126157
1630,	0.126275
1631,	0.126319
1632,	0.126374
1633,	0.126203
1634,	0.126511
1635,	0.126305
1636,	0.126241
1637,	0.126602
1638,	0.126692
1639,	0.126526
1640,	0.12639
1641,	0.126109
1642,	0.126504
1643,	0.126602
1644,	0.126211
1645,	0.126405
1646,	0.126254
1647,	0.126371
1648,	0.126434
1649,	0.126313
1650,	0.126169
1651,	0.126529
1652,	0.126543
1653,	0.126226
1654,	0.126585
1655,	0.126325
1656,	0.126334
1657,	0.126304
1658,	0.126276
1659,	0.126577
1660,	0.126166
1661,	0.126229
1662,	0.126156
1663,	0.126605
1664,	0.126748
1665,	0.126695
